Mesto,Ime,Single,SingleRekord,Average,AverageRekord,Drzava,Poskusi,ImeRunde,IndeksRunde,Leto
58,Lojze Perme,15.56,,18.69,,si,18.54 (19.08) 18.99 18.55 (15.56),3x3x3 Cube First round,3,2024
59,Danijel Bajsić,12.57,,18.73,,hr,(12.57) (24.50) 18.78 18.74 18.67,3x3x3 Cube First round,3,2024
60,David Kocjančič,17.19,,18.98,,si,20.23 (21.39) 17.31 (17.19) 19.40,3x3x3 Cube First round,3,2024
61,Nik Pevec,17.49,,19.10,,si,17.98 (23.66) 19.83 19.50 (17.49),3x3x3 Cube First round,3,2024
62,Klemen Bah,14.77,,19.46,,si,(23.27) (14.77) 22.94 18.59 16.84,3x3x3 Cube First round,3,2024
63,Gabriel Babić,15.87,,19.57,,hr,19.67 19.42 19.63 (21.40) (15.87),3x3x3 Cube First round,3,2024
64,Hussein Tariq,17.36,,19.58,,iq,(22.42) 18.06 21.19 (17.36) 19.49,3x3x3 Cube First round,3,2024
65,Jan Mihevc,16.61,,19.91,,si,(16.61) 20.19 21.62 17.93 (22.19),3x3x3 Cube First round,3,2024
66,Nejc Rihtaršič,14.71,,19.96,,si,19.20 20.19 (21.64) 20.50 (14.71),3x3x3 Cube First round,3,2024
67,Fabijan Kosar,11.47,,20.25,,hr,23.54 (26.75) 18.99 (11.47) 18.21,3x3x3 Cube First round,3,2024
68,Luka Lep,16.90,,20.31,,si,18.94 21.92 20.08 (23.61) (16.90),3x3x3 Cube First round,3,2024
69,Julijan Virag,18.48,,20.52,,si,22.11 20.74 (22.57) (18.48) 18.72,3x3x3 Cube First round,3,2024
70,Jernej Omulec,17.36,,20.53,,si,18.66 (17.36) 21.54 21.38 (25.65),3x3x3 Cube First round,3,2024
71,Branko Kobal,18.14,,20.59,,si,21.01 20.96 (26.25) 19.81 (18.14),3x3x3 Cube First round,3,2024
72,Jaka Horvat,15.32,,21.84,,si,18.28 (15.32) 18.65 28.59 (37.96),3x3x3 Cube First round,3,2024
73,Jan Gal Lončar,16.09,,21.96,,si,25.04 (DNF) 20.42 20.41 (16.09),3x3x3 Cube First round,3,2024
74,Blaž Fošnarič,17.77,,22.12,,si,(17.77) (28.34) 19.37 26.27 20.73,3x3x3 Cube First round,3,2024
75,Jernej Hebar,15.48,,23.41,,si,20.78 16.93 (15.48) (DNF) 32.51,3x3x3 Cube First round,3,2024
76,Marcel Žibret,18.59,,24.04,,si,25.93 24.39 21.81 (27.99) (18.59),3x3x3 Cube First round,3,2024
77,Albert Gracer,20.90,,24.20,,si,(40.08) 21.64 (20.90) 29.16 21.79,3x3x3 Cube First round,3,2024
78,Tian Hren,19.73,,24.52,,si,33.68 (38.31) (19.73) 20.14 19.73,3x3x3 Cube First round,3,2024
79,Marko Rajkovača,22.98,,25.61,,hr,25.98 (26.09) 25.36 (22.98) 25.48,3x3x3 Cube First round,3,2024
80,Tino Lah,20.52,,25.86,,si,(20.52) 25.42 (28.89) 26.91 25.24,3x3x3 Cube First round,3,2024
81,Lukáš Labuda,25.07,,25.88,,sk,25.16 (27.86) 25.36 27.13 (25.07),3x3x3 Cube First round,3,2024
82,Valter Ostruh,23.27,,26.16,,si,25.79 23.46 (DNF) 29.23 (23.27),3x3x3 Cube First round,3,2024
83,Julij Hladnik,21.25,,26.53,,si,23.44 28.68 (21.25) 27.48 (29.27),3x3x3 Cube First round,3,2024
84,Gal Kardoš,21.03,,26.59,,si,27.55 25.80 (21.03) (27.77) 26.42,3x3x3 Cube First round,3,2024
85,Bor Cvetković Šarkanović,22.66,,27.03,,si,28.76 (31.52) 27.78 (22.66) 24.55,3x3x3 Cube First round,3,2024
86,Filip Ugovšek,23.58,,27.87,,si,(23.58) (DNF) 27.04 24.93 31.64,3x3x3 Cube First round,3,2024
87,Jernej Kobal,19.63,,29.37,,si,27.52 31.26 (49.31) 29.33 (19.63),3x3x3 Cube First round,3,2024
88,Jonas Pizorn,24.61,,29.72,,gb,27.23 28.62 (24.61) (34.97) 33.32,3x3x3 Cube First round,3,2024
89,Luka Milotić,22.70,,30.21,,hr,(33.30) 31.49 31.02 (22.70) 28.11,3x3x3 Cube First round,3,2024
90,Patrik Hostić,25.10,,30.38,,hr,26.83 32.63 (25.10) 31.67 (38.86),3x3x3 Cube First round,3,2024
91,Anže Marinko,19.98,,31.01,,si,32.82 (19.98) 32.55 (36.62) 27.65,3x3x3 Cube First round,3,2024
92,Jakob Lavrenčič,26.82,,31.08,,si,(40.97) 29.99 32.36 30.88 (26.82),3x3x3 Cube First round,3,2024
93,Nik Sušnik,23.59,,32.76,,si,35.38 (42.80) 37.31 (23.59) 25.58,3x3x3 Cube First round,3,2024
94,Miha Završnik,30.54,,34.28,,si,34.38 33.25 (38.32) (30.54) 35.21,3x3x3 Cube First round,3,2024
95,Niko Kordić,27.87,,34.59,,hr,38.06 28.93 (27.87) (41.14) 36.79,3x3x3 Cube First round,3,2024
96,Petra Kobal Vogrinec,28.21,,35.77,,si,(28.21) 32.59 (41.41) 39.67 35.05,3x3x3 Cube First round,3,2024
97,Lenart Dolenec,33.23,,36.42,,si,37.21 36.40 (53.94) 35.64 (33.23),3x3x3 Cube First round,3,2024
98,Julian Waltl,29.55,,38.28,,at,39.70 36.65 (41.88) (29.55) 38.49,3x3x3 Cube First round,3,2024
99,Ilona Jegrišnik,40.24,,42.03,,si,41.52 44.08 (40.24) 40.48 (DNF),3x3x3 Cube First round,3,2024
100,Jan Kardoš,36.56,,43.07,,si,36.95 (49.82) 49.60 (36.56) 42.65,3x3x3 Cube First round,3,2024
101,Lara Pernar,40.76,,44.83,,hr,42.15 (40.76) (58.34) 48.97 43.36,3x3x3 Cube First round,3,2024
102,Maks Kokalj Pezzano,38.52,,46.16,,si,45.50 (38.52) (54.06) 41.07 51.92,3x3x3 Cube First round,3,2024
103,Karlo Tretinjak,44.35,,47.64,,hr,(51.83) 46.96 48.36 47.61 (44.35),3x3x3 Cube First round,3,2024
104,Ambrož Balantič,34.40,,48.81,,si,52.00 (53.67) (34.40) 46.66 47.76,3x3x3 Cube First round,3,2024
105,Miha Kobal,45.51,,50.82,,si,46.89 54.18 51.38 (1:01.92) (45.51),3x3x3 Cube First round,3,2024
106,Gal Zalokar,47.92,,57.55,,si,(47.92) 57.99 (1:01.82) 57.50 57.15,3x3x3 Cube First round,3,2024
107,Matija Vidiček,46.46,,1:06.63,,si,1:33.13 55.92 (1:49.04) 50.84 (46.46),3x3x3 Cube First round,3,2024
108,Jonatan Hladnik,1:02.41,,1:11.81,,si,(1:02.41) 1:05.96 1:11.64 1:17.82 (1:51.78),3x3x3 Cube First round,3,2024
109,Jakov Grgić,1:04.73,,1:20.56,,hr,(1:34.41) 1:22.39 1:09.45 1:29.83 (1:04.73),3x3x3 Cube First round,3,2024
110,Jakob Sojar Voglar,1:23.97,,1:27.79,,si,(2:07.15) 1:24.15 1:24.60 1:34.61 (1:23.97),3x3x3 Cube First round,3,2024
1,Alexey Tsvetkov,5.77,,5.88,,ru,6.02 5.79 (5.77) (6.88) 5.82,3x3x3 Cube Final,0,2025
2,Dávid Szabó,6.36,,6.96,,hu,(6.36) (8.83) 7.00 7.32 6.55,3x3x3 Cube Final,0,2025
3,Gábor Slezák,5.13,NR,7.49,,hu,7.14 (8.42) 8.07 7.25 (5.13),3x3x3 Cube Final,0,2025
4,Thomas Strasser,6.80,,7.79,,at,(6.80) (11.18) 8.10 8.46 6.81,3x3x3 Cube Final,0,2025
5,Matej Marčok,7.84,,7.96,,rs,7.88 7.96 (7.84) 8.04 (9.56),3x3x3 Cube Final,0,2025
6,David Vujasić,7.74,,8.25,,hr,(7.74) 8.45 8.34 7.95 (10.89),3x3x3 Cube Final,0,2025
7,Oliver Fritz,6.18,,8.70,,de,8.72 8.76 (6.18) (12.18) 8.62,3x3x3 Cube Final,0,2025
8,Ádám Szabó,7.44,,8.83,,hu,(7.44) 8.53 9.68 8.27 (DNF),3x3x3 Cube Final,0,2025
9,Oskar Vidiček,7.63,,8.95,,si,8.32 (9.49) (7.63) 9.11 9.42,3x3x3 Cube Final,0,2025
10,Gergely Novotni,8.50,,9.41,,hu,(8.50) 9.45 (DNF) 9.48 9.29,3x3x3 Cube Final,0,2025
11,Lana Bedek,7.48,,9.43,,hr,9.35 9.91 9.04 (7.48) (10.94),3x3x3 Cube Final,0,2025
12,Simon Mars,8.06,,9.48,,si,(13.68) 8.96 9.83 9.64 (8.06),3x3x3 Cube Final,0,2025
13,Jakob Kitak,8.83,,10.04,,si,9.53 (8.83) (11.10) 10.96 9.64,3x3x3 Cube Final,0,2025
14,Anton Kokalj Pezzano,9.63,,10.33,,si,10.51 (12.23) 10.71 (9.63) 9.76,3x3x3 Cube Final,0,2025
15,Jure Gregorc,9.15,,10.76,,si,10.95 (11.55) 10.26 11.08 (9.15),3x3x3 Cube Final,0,2025
16,Marcel Ručigaj,8.90,,11.01,,si,(19.61) 9.86 10.32 12.85 (8.90),3x3x3 Cube Final,0,2025
1,Alexey Tsvetkov,4.90,,6.64,,ru,(4.90) (10.39) 7.91 5.58 6.43,3x3x3 Cube Semi Final,1,2025
2,Dávid Szabó,5.26,,6.78,,hu,(5.26) 7.22 6.52 (7.82) 6.60,3x3x3 Cube Semi Final,1,2025
3,Gábor Slezák,6.27,,7.34,,hu,(8.52) 7.29 7.34 (6.27) 7.38,3x3x3 Cube Semi Final,1,2025
4,Lana Bedek,5.92,,7.48,NR,hr,(10.08) (5.92) 7.22 7.13 8.08,3x3x3 Cube Semi Final,1,2025
5,Thomas Strasser,6.80,,7.66,,at,(9.78) 7.48 7.05 8.46 (6.80),3x3x3 Cube Semi Final,1,2025
6,Ádám Szabó,6.91,,8.48,,hu,8.31 8.58 (6.91) 8.54 (9.98),3x3x3 Cube Semi Final,1,2025
7,Gergely Novotni,7.68,,8.52,,hu,(10.43) 8.18 8.44 (7.68) 8.94,3x3x3 Cube Semi Final,1,2025
8,Oliver Fritz,8.17,,8.77,,de,(11.11) 8.39 9.41 (8.17) 8.52,3x3x3 Cube Semi Final,1,2025
9,Matej Marčok,7.38,,8.91,,rs,(7.38) 8.06 (11.44) 8.25 10.42,3x3x3 Cube Semi Final,1,2025
10,Marcel Ručigaj,8.46,,8.91,,si,8.79 8.87 (8.46) 9.08 (10.10),3x3x3 Cube Semi Final,1,2025
11,David Vujasić,8.51,,9.00,,hr,8.65 8.57 9.77 (10.28) (8.51),3x3x3 Cube Semi Final,1,2025
12,Oskar Vidiček,7.40,,9.07,,si,8.50 (9.48) 9.27 9.44 (7.40),3x3x3 Cube Semi Final,1,2025
13,Aleksa Radovanović,8.01,,9.37,,rs,9.52 (8.01) 8.81 9.78 (10.17),3x3x3 Cube Semi Final,1,2025
14,Simon Mars,8.83,,9.37,,si,9.77 9.40 (8.83) (9.99) 8.95,3x3x3 Cube Semi Final,1,2025
15,Piotr Olszewski,7.35,,9.38,,pl,9.10 10.82 8.21 (13.46) (7.35),3x3x3 Cube Semi Final,1,2025
16,Benedek Zimányi,8.35,,9.46,,hu,10.03 (11.21) 9.28 (8.35) 9.08,3x3x3 Cube Semi Final,1,2025
17,Anton Kokalj Pezzano,7.17,,9.62,,si,9.20 (7.17) 10.64 (13.37) 9.02,3x3x3 Cube Semi Final,1,2025
18,Szabolcs Szántai,8.90,,9.62,,hu,9.82 10.07 (10.26) 8.98 (8.90),3x3x3 Cube Semi Final,1,2025
19,Szymon Brzana,7.58,,9.67,,pl,9.50 (10.88) 9.79 9.71 (7.58),3x3x3 Cube Semi Final,1,2025
20,Simon Praschl,7.81,,9.73,,at,(11.28) 11.17 9.18 8.84 (7.81),3x3x3 Cube Semi Final,1,2025
21,Sebastian Feichtinger,8.41,,9.73,,at,10.22 9.50 9.46 (10.48) (8.41),3x3x3 Cube Semi Final,1,2025
22,Bence Kiácz,9.51,,9.89,,hu,(12.12) 9.79 10.13 9.75 (9.51),3x3x3 Cube Semi Final,1,2025
23,Jakov Srečković,7.71,,9.94,,hr,10.05 9.51 10.26 (13.05) (7.71),3x3x3 Cube Semi Final,1,2025
24,Riccardo Fiumefreddo,8.64,,9.98,,it,(11.57) 10.34 10.19 (8.64) 9.40,3x3x3 Cube Semi Final,1,2025
25,Jakob Kitak,8.93,,10.14,,si,(11.01) 10.56 9.20 (8.93) 10.66,3x3x3 Cube Semi Final,1,2025
26,Dmytro Vareniuk,7.60,,10.29,,ua,9.96 10.28 10.63 (7.60) (12.55),3x3x3 Cube Semi Final,1,2025
27,Julian Ostadal,9.67,,10.29,,at,10.36 (11.57) 10.76 (9.67) 9.74,3x3x3 Cube Semi Final,1,2025
28,Jure Gregorc,8.87,,10.30,,si,10.17 10.53 (8.87) (11.40) 10.19,3x3x3 Cube Semi Final,1,2025
29,Tomaž Saje,8.29,,10.43,,si,9.61 10.43 (11.96) 11.26 (8.29),3x3x3 Cube Semi Final,1,2025
30,Łukasz Dubicki,9.43,,10.71,,pl,9.49 (9.43) 11.83 (DNF) 10.80,3x3x3 Cube Semi Final,1,2025
31,Mara Vivien Puljić,10.24,,10.76,,hr,(12.54) 10.42 11.47 10.38 (10.24),3x3x3 Cube Semi Final,1,2025
32,Matic Omulec,9.94,,10.98,,si,11.26 11.52 (13.22) (9.94) 10.15,3x3x3 Cube Semi Final,1,2025
33,Barbara Kralj,9.66,,11.61,,hr,(12.24) 11.65 11.09 (9.66) 12.08,3x3x3 Cube Semi Final,1,2025
34,Marko Obradović,10.69,,11.64,,si,(14.37) 12.52 11.05 (10.69) 11.36,3x3x3 Cube Semi Final,1,2025
35,Filip Premužić,9.25,,11.78,,hr,(15.21) 14.21 10.63 (9.25) 10.49,3x3x3 Cube Semi Final,1,2025
36,Bruno Ivančić,10.80,,11.81,,hr,(10.80) 12.14 (12.58) 11.14 12.16,3x3x3 Cube Semi Final,1,2025
37,Tisa Megušar,10.77,,11.87,,si,(10.77) (13.33) 11.21 12.16 12.24,3x3x3 Cube Semi Final,1,2025
38,Paul Aurednik,10.73,,12.05,,at,(13.34) 11.87 (10.73) 11.73 12.55,3x3x3 Cube Semi Final,1,2025
39,Nikolas Akhapkin,11.43,,12.33,,ie,(15.07) 13.84 11.73 (11.43) 11.43,3x3x3 Cube Semi Final,1,2025
40,Henry Peng,10.83,,12.36,,at,13.22 12.07 (10.83) (22.07) 11.79,3x3x3 Cube Semi Final,1,2025
41,Serafim Weiß,11.37,,12.37,,de,11.66 12.91 (12.93) 12.53 (11.37),3x3x3 Cube Semi Final,1,2025
42,Filip Barbirič Frank,9.08,,12.40,,si,(18.16) 11.61 13.22 12.37 (9.08),3x3x3 Cube Semi Final,1,2025
43,Nika Arsov,11.37,,12.44,,si,(15.60) (11.37) 12.93 11.67 12.71,3x3x3 Cube Semi Final,1,2025
44,Marcel Niedl,9.93,,12.56,,at,12.79 12.53 (14.62) (9.93) 12.36,3x3x3 Cube Semi Final,1,2025
45,Oskar Schöppl,11.16,,12.66,,at,12.80 12.51 (11.16) 12.68 (15.11),3x3x3 Cube Semi Final,1,2025
46,Dániel Varga,11.67,,12.79,,hu,12.79 (11.67) 12.77 (12.84) 12.81,3x3x3 Cube Semi Final,1,2025
47,Matej Bolta,10.39,,13.01,,si,12.04 11.97 (16.27) (10.39) 15.01,3x3x3 Cube Semi Final,1,2025
48,Konstantin Jaehne,12.28,,13.08,,de,(12.28) (14.84) 12.53 12.47 14.24,3x3x3 Cube Semi Final,1,2025
49,Matej Brkić,11.52,,13.34,,si,(15.96) 14.14 13.08 (11.52) 12.79,3x3x3 Cube Semi Final,1,2025
50,Vigo Pernar,11.50,,13.38,,hr,12.98 (15.41) (11.50) 13.34 13.81,3x3x3 Cube Semi Final,1,2025
51,Felizian Baumgartner,10.15,,13.46,,at,14.82 13.81 11.75 (10.15) (15.70),3x3x3 Cube Semi Final,1,2025
52,Fabijan Kosar,10.61,,13.50,,hr,13.06 11.74 15.69 (10.61) (16.97),3x3x3 Cube Semi Final,1,2025
53,Oskar Hudomalj,10.82,,13.53,,si,(16.41) 14.65 12.57 (10.82) 13.37,3x3x3 Cube Semi Final,1,2025
54,Fabian Staber,11.62,,13.54,,at,(16.94) 13.75 (11.62) 11.99 14.88,3x3x3 Cube Semi Final,1,2025
55,Alexander Bóna,10.88,,13.68,,hu,14.39 (DNF) 13.75 12.89 (10.88),3x3x3 Cube Semi Final,1,2025
56,David Šiška,11.53,,13.97,,si,12.95 14.34 14.61 (11.53) (15.66),3x3x3 Cube Semi Final,1,2025
57,Hana Atalić,13.24,,14.09,,hr,15.52 (15.78) 13.31 (13.24) 13.44,3x3x3 Cube Semi Final,1,2025
58,Balázs Polyák,10.50,,14.16,,hu,13.95 15.49 13.05 (10.50) (16.21),3x3x3 Cube Semi Final,1,2025
59,Dušan Zakelšek,14.79,,16.41,,si,(18.65) 15.50 16.97 (14.79) 16.75,3x3x3 Cube Semi Final,1,2025
60,Danijel Bajsić,14.55,,16.90,,hr,(19.96) 15.89 18.00 (14.55) 16.80,3x3x3 Cube Semi Final,1,2025
1,Alexey Tsvetkov,5.38,,6.51,,ru,6.22 6.59 (8.82) 6.71 (5.38),3x3x3 Cube Second round,2,2025
2,Thomas Strasser,6.61,,7.77,,at,(6.61) 7.32 8.36 7.62 (9.80),3x3x3 Cube Second round,2,2025
3,Gábor Slezák,6.88,,7.87,,hu,(9.08) 7.62 (6.88) 8.75 7.24,3x3x3 Cube Second round,2,2025
4,Dávid Szabó,6.14,,7.93,,hu,(6.14) 8.03 9.28 (9.79) 6.48,3x3x3 Cube Second round,2,2025
5,Lana Bedek,7.44,,7.96,,hr,7.69 (7.44) (9.13) 8.13 8.06,3x3x3 Cube Second round,2,2025
6,Ádám Szabó,7.50,,8.22,,hu,8.77 8.10 (10.90) 7.80 (7.50),3x3x3 Cube Second round,2,2025
7,Oliver Fritz,7.58,,8.31,,de,(9.40) 7.89 8.62 (7.58) 8.42,3x3x3 Cube Second round,2,2025
8,Marcel Ručigaj,7.88,,8.36,,si,(8.74) 8.14 8.72 8.23 (7.88),3x3x3 Cube Second round,2,2025
9,Oskar Vidiček,7.96,,8.43,,si,(10.25) (7.96) 8.53 8.17 8.58,3x3x3 Cube Second round,2,2025
10,Simon Praschl,8.19,,8.67,,at,(9.29) 8.33 9.16 8.52 (8.19),3x3x3 Cube Second round,2,2025
11,Gergely Novotni,8.13,,8.69,,hu,(8.13) 8.39 8.87 (9.06) 8.81,3x3x3 Cube Second round,2,2025
12,Jakov Srečković,8.04,,8.93,,hr,(8.04) (9.69) 8.46 8.90 9.44,3x3x3 Cube Second round,2,2025
13,Szabolcs Szántai,8.32,,9.04,,hu,(8.32) 8.72 (10.76) 9.87 8.52,3x3x3 Cube Second round,2,2025
14,Szymon Brzana,8.90,,9.14,,pl,(10.06) 9.01 (8.90) 8.99 9.41,3x3x3 Cube Second round,2,2025
15,Tomaž Saje,8.35,,9.22,,si,8.50 9.24 (10.14) 9.92 (8.35),3x3x3 Cube Second round,2,2025
16,David Vujasić,7.53,,9.25,,hr,(7.53) (11.27) 10.21 8.05 9.48,3x3x3 Cube Second round,2,2025
17,Benedek Zimányi,7.63,,9.30,,hu,9.66 8.68 (7.63) (9.98) 9.56,3x3x3 Cube Second round,2,2025
18,Matej Marčok,8.89,,9.34,,rs,(8.89) 9.07 (9.67) 9.36 9.58,3x3x3 Cube Second round,2,2025
19,Simon Mars,7.87,,9.37,,si,(7.87) (10.50) 9.10 9.24 9.78,3x3x3 Cube Second round,2,2025
20,Jure Gregorc,7.73,,9.40,,si,9.09 8.69 (7.73) (11.42) 10.41,3x3x3 Cube Second round,2,2025
21,Piotr Olszewski,7.92,,9.52,,pl,9.19 (11.28) 10.48 (7.92) 8.89,3x3x3 Cube Second round,2,2025
22,Dmytro Vareniuk,8.11,,9.74,,ua,(11.29) (8.11) 10.73 9.82 8.67,3x3x3 Cube Second round,2,2025
23,Jakob Kitak,8.49,,9.75,,si,10.62 (11.46) 8.88 9.74 (8.49),3x3x3 Cube Second round,2,2025
24,Bruno Ivančić,8.83,,9.81,,hr,9.59 (10.94) 9.14 10.70 (8.83),3x3x3 Cube Second round,2,2025
25,Bence Kiácz,8.92,,9.81,,hu,(12.22) (8.92) 9.84 9.82 9.78,3x3x3 Cube Second round,2,2025
26,Anton Kokalj Pezzano,9.84,,10.01,,si,(10.59) (9.84) 10.12 10.03 9.89,3x3x3 Cube Second round,2,2025
27,Aleksa Radovanović,7.14,,10.03,,rs,10.08 (7.14) 10.74 (12.05) 9.28,3x3x3 Cube Second round,2,2025
28,Sebastian Feichtinger,9.41,,10.12,,at,10.35 9.65 (12.04) 10.35 (9.41),3x3x3 Cube Second round,2,2025
29,Łukasz Dubicki,8.43,,10.17,,pl,9.68 (10.84) 9.99 10.83 (8.43),3x3x3 Cube Second round,2,2025
30,Riccardo Fiumefreddo,8.30,,10.32,,it,10.41 10.66 9.90 (11.50) (8.30),3x3x3 Cube Second round,2,2025
31,Julian Ostadal,9.59,,10.54,,at,10.86 10.29 (11.35) 10.48 (9.59),3x3x3 Cube Second round,2,2025
32,Konstantin Jaehne,9.06,,10.66,,de,9.70 12.11 (14.89) 10.17 (9.06),3x3x3 Cube Second round,2,2025
33,Mara Vivien Puljić,10.35,,10.88,,hr,10.48 (10.35) (12.20) 10.85 11.31,3x3x3 Cube Second round,2,2025
34,Filip Premužić,10.22,,10.97,,hr,(11.83) 10.34 11.56 11.00 (10.22),3x3x3 Cube Second round,2,2025
35,Serafim Weiß,9.58,,11.02,,de,(9.58) 11.66 9.58 (11.96) 11.81,3x3x3 Cube Second round,2,2025
36,Nika Arsov,9.47,,11.37,,si,11.28 10.93 (DNF) (9.47) 11.90,3x3x3 Cube Second round,2,2025
37,David Šiška,10.83,,11.40,,si,10.90 (18.02) 12.00 (10.83) 11.31,3x3x3 Cube Second round,2,2025
38,Alexander Bóna,10.64,,11.56,,hu,11.14 11.19 (12.40) 12.36 (10.64),3x3x3 Cube Second round,2,2025
39,Henry Peng,9.99,,11.64,,at,(9.99) 11.50 12.19 11.23 (12.27),3x3x3 Cube Second round,2,2025
40,Matic Omulec,10.30,,11.74,,si,12.37 11.34 11.51 (10.30) (14.15),3x3x3 Cube Second round,2,2025
41,Fabian Staber,9.42,,11.82,,at,(9.42) 11.76 (15.95) 13.42 10.29,3x3x3 Cube Second round,2,2025
42,Marcel Niedl,10.01,,11.83,,at,11.87 (13.25) 12.81 10.81 (10.01),3x3x3 Cube Second round,2,2025
43,Matej Brkić,10.37,,11.89,,si,12.61 12.44 (13.35) 10.61 (10.37),3x3x3 Cube Second round,2,2025
44,Barbara Kralj,11.02,,11.89,,hr,11.63 (11.02) 12.96 (15.06) 11.09,3x3x3 Cube Second round,2,2025
45,Dániel Varga,11.59,,11.91,,hu,11.89 (12.93) 12.10 11.74 (11.59),3x3x3 Cube Second round,2,2025
46,Matej Bolta,10.90,,12.67,,si,(10.90) 14.15 12.64 11.23 (16.68),3x3x3 Cube Second round,2,2025
47,Felizian Baumgartner,11.16,,12.80,,at,12.47 13.26 (11.16) 12.68 (15.46),3x3x3 Cube Second round,2,2025
48,Tisa Megušar,10.24,,12.82,,si,(10.24) 10.82 14.53 (14.79) 13.12,3x3x3 Cube Second round,2,2025
49,Filip Barbirič Frank,11.96,,12.85,,si,(11.96) 12.38 12.80 (17.37) 13.38,3x3x3 Cube Second round,2,2025
50,Nikolas Akhapkin,10.54,,12.94,,ie,(15.68) 11.46 12.26 (10.54) 15.11,3x3x3 Cube Second round,2,2025
51,Balázs Polyák,12.00,,13.08,,hu,13.00 12.64 13.59 (12.00) (13.70),3x3x3 Cube Second round,2,2025
52,Paul Aurednik,12.52,,13.19,,at,(13.96) (12.52) 12.85 13.61 13.11,3x3x3 Cube Second round,2,2025
53,Oskar Hudomalj,12.13,,13.59,,si,(15.42) 12.97 14.11 13.68 (12.13),3x3x3 Cube Second round,2,2025
54,Fabijan Kosar,11.29,,13.67,,hr,(11.29) 13.13 13.08 (15.24) 14.80,3x3x3 Cube Second round,2,2025
55,Marko Obradović,12.74,,13.69,,si,(12.74) 12.85 12.97 15.25 (17.24),3x3x3 Cube Second round,2,2025
56,Vigo Pernar,11.67,,14.57,,hr,15.49 12.90 (15.79) 15.31 (11.67),3x3x3 Cube Second round,2,2025
57,Dušan Zakelšek,12.89,,14.86,,si,15.37 16.12 (12.89) 13.08 (16.56),3x3x3 Cube Second round,2,2025
58,Oskar Schöppl,13.66,,14.97,,at,15.60 (13.66) 13.80 (18.52) 15.52,3x3x3 Cube Second round,2,2025
59,Danijel Bajsić,13.55,,15.06,,hr,15.33 (13.55) (15.78) 14.20 15.64,3x3x3 Cube Second round,2,2025
60,Hana Atalić,12.78,,15.47,,hr,18.66 (12.78) 13.54 (20.84) 14.21,3x3x3 Cube Second round,2,2025
61,Albert Erdelez,13.08,,15.57,,hr,16.59 (13.08) (18.86) 16.10 14.01,3x3x3 Cube Second round,2,2025
62,Marin Grgić,13.70,,15.75,,hr,(17.24) (13.70) 15.56 15.90 15.78,3x3x3 Cube Second round,2,2025
63,Tian Hren,13.92,,15.76,,si,15.88 15.39 (13.92) (16.63) 16.02,3x3x3 Cube Second round,2,2025
64,Jakob Hladnik,14.74,,15.82,,si,15.69 15.09 (14.74) 16.67 (27.79),3x3x3 Cube Second round,2,2025
65,Elijah Rubén Neurath,13.95,,15.88,,at,13.97 15.69 17.99 (13.95) (19.77),3x3x3 Cube Second round,2,2025
66,Tajda Horvat,14.33,,16.04,,si,(18.72) (14.33) 14.69 14.98 18.46,3x3x3 Cube Second round,2,2025
67,Pave Bošković,14.81,,16.05,,hr,15.14 (14.81) 17.95 15.07 (19.21),3x3x3 Cube Second round,2,2025
68,Dmitrii Kolbenev,15.06,,16.09,,ru,16.34 (17.07) 16.47 15.46 (15.06),3x3x3 Cube Second round,2,2025
69,Gregor Mikic,11.95,,16.40,,si,(20.73) 18.48 (11.95) 15.06 15.65,3x3x3 Cube Second round,2,2025
70,Klemen Bah,14.43,,16.42,,si,14.80 (14.43) 15.59 (20.36) 18.86,3x3x3 Cube Second round,2,2025
71,Erin Pernar,13.17,,16.60,,hr,17.89 (13.17) (18.02) 15.68 16.22,3x3x3 Cube Second round,2,2025
72,Nejc Rihtaršič,13.27,,16.70,,si,(27.70) (13.27) 17.39 16.92 15.79,3x3x3 Cube Second round,2,2025
73,Tom Macele,13.71,,16.81,,si,(17.63) 16.95 (13.71) 16.50 16.99,3x3x3 Cube Second round,2,2025
74,Žan Bobič,15.73,,16.82,,si,(19.93) 15.75 18.06 16.64 (15.73),3x3x3 Cube Second round,2,2025
75,Filip Bečić,14.03,,17.18,,hr,(19.75) 14.81 17.21 19.51 (14.03),3x3x3 Cube Second round,2,2025
76,Gašper Virant,12.61,,17.22,,si,20.98 12.92 (12.61) (21.97) 17.75,3x3x3 Cube Second round,2,2025
77,Jaka Horvat,13.91,,17.24,,si,17.56 (13.91) 15.37 (24.06) 18.78,3x3x3 Cube Second round,2,2025
78,Raphael Pieber,13.20,,17.35,,at,20.57 13.97 17.50 (23.39) (13.20),3x3x3 Cube Second round,2,2025
79,Hussein Tariq,16.86,,17.59,,iq,(21.68) 17.14 17.27 (16.86) 18.36,3x3x3 Cube Second round,2,2025
80,Vedran Štefulj,13.87,,17.74,,hr,(20.21) (13.87) 17.12 19.16 16.94,3x3x3 Cube Second round,2,2025
81,Jernej Omulec,15.23,,17.86,,si,15.85 (15.23) (20.87) 19.65 18.07,3x3x3 Cube Second round,2,2025
82,Luka Lep,15.85,,17.93,,si,(25.04) 17.29 17.82 18.67 (15.85),3x3x3 Cube Second round,2,2025
83,Albert Gracer,17.24,,17.96,,si,17.99 (17.24) (20.47) 17.43 18.45,3x3x3 Cube Second round,2,2025
